gene,go
MSTRG.2613.1.p1,GO:0005515
MSTRG.2615.2.p1,GO:0005634
MSTRG.2615.2.p1,GO:0008270
MSTRG.2615.2.p1,GO:0003700
MSTRG.2615.2.p1,GO:0003707
MSTRG.2615.2.p1,GO:0006355
MSTRG.2615.2.p1,GO:0043565
MSTRG.2618.1.p1,GO:0007186
MSTRG.2618.1.p1,GO:0019236
MSTRG.2619.1.p1,GO:0007186
MSTRG.2619.1.p1,GO:0019236
MSTRG.262.1.p1,GO:0005576
MSTRG.262.1.p1,GO:0030414
MSTRG.2620.1.p1,GO:0003676
MSTRG.2620.1.p1,GO:0004386
MSTRG.2620.1.p1,GO:0005524
MSTRG.2623.1.p1,GO:0005515
MSTRG.2625.1.p1,GO:0004252
MSTRG.2625.1.p1,GO:0005515
MSTRG.2625.1.p1,GO:0006508
MSTRG.2627.1.p1,GO:0003676
MSTRG.2627.1.p1,GO:0008270
MSTRG.2627.1.p1,GO:0031167
MSTRG.2627.1.p1,GO:0008988
MSTRG.2629.3.p1,GO:0016791
MSTRG.263.1.p1,GO:0003677
MSTRG.263.1.p1,GO:0046983
MSTRG.263.1.p1,GO:0006355
MSTRG.2630.1.p1,GO:0005634
MSTRG.2630.1.p1,GO:0004721
MSTRG.2630.1.p1,GO:0005515
MSTRG.2631.1.p1,GO:0004601
MSTRG.2631.1.p1,GO:0020037
MSTRG.2631.1.p1,GO:0006979
MSTRG.2632.2.p1,GO:0016746
MSTRG.2632.2.p1,GO:0016491
MSTRG.2632.2.p1,GO:0009058
MSTRG.2635.7.p1,GO:0004445
MSTRG.2635.7.p1,GO:0046856
MSTRG.2636.1.p1,GO:0005515
MSTRG.2638.2.p1,GO:0006508
MSTRG.2638.2.p1,GO:0004222
MSTRG.2641.5.p1,GO:0003677
MSTRG.2644.1.p1,GO:0003924
MSTRG.2644.1.p1,GO:0005525
MSTRG.2646.1.p1,GO:0006207
MSTRG.2646.1.p1,GO:0005737
MSTRG.2646.1.p1,GO:0016020
MSTRG.2646.1.p1,GO:0004152
MSTRG.2648.1.p1,GO:0004842
MSTRG.2648.1.p1,GO:0016567
MSTRG.2650.1.p1,GO:0030008
MSTRG.2650.1.p1,GO:0016192
MSTRG.2652.1.p1,GO:0001558
MSTRG.2652.1.p1,GO:0005576
MSTRG.2652.1.p1,GO:0005520
MSTRG.2653.1.p1,GO:0016021
MSTRG.2654.1.p1,GO:0016021
MSTRG.2654.1.p1,GO:0004930
MSTRG.2654.1.p1,GO:0007186
MSTRG.2655.1.p1,GO:0016020
MSTRG.2655.1.p1,GO:0004222
MSTRG.2655.1.p1,GO:0006508
MSTRG.2655.1.p1,GO:0007155
MSTRG.2657.2.p1,GO:0008168
MSTRG.2661.2.p1,GO:0016021
MSTRG.2661.2.p1,GO:0005375
MSTRG.2661.2.p1,GO:0035434
MSTRG.2662.2.p1,GO:0008237
MSTRG.2662.2.p1,GO:0008270
MSTRG.2662.2.p1,GO:0006508
MSTRG.2663.1.p1,GO:0003677
MSTRG.2663.1.p1,GO:0003700
MSTRG.2663.1.p1,GO:0006355
MSTRG.2666.1.p1,GO:0006470
MSTRG.2666.1.p1,GO:0008138
MSTRG.2668.5.p1,GO:0003677
MSTRG.2668.5.p1,GO:0006355
MSTRG.267.2.p1,GO:0005509
MSTRG.2675.2.p1,GO:0005509
MSTRG.2675.3.p1,GO:0005509
MSTRG.2678.1.p1,GO:0006915
MSTRG.2679.1.p1,GO:0006915
MSTRG.268.1.p1,GO:0004672
MSTRG.268.1.p1,GO:0005515
MSTRG.268.1.p1,GO:0005524
MSTRG.268.1.p1,GO:0006468
MSTRG.2685.1.p1,GO:0005634
MSTRG.2685.1.p1,GO:0003700
MSTRG.2685.1.p1,GO:0045893
MSTRG.2699.1.p1,GO:0060294
MSTRG.270.1.p1,GO:0005643
MSTRG.270.1.p1,GO:0005515
MSTRG.270.1.p1,GO:0017056
MSTRG.270.1.p1,GO:0006913
MSTRG.2701.1.p1,GO:0003924
MSTRG.2701.1.p1,GO:0005525
MSTRG.2704.13.p1,GO:0005096
MSTRG.2704.13.p1,GO:0005547
MSTRG.2704.13.p1,GO:0007165
MSTRG.2704.13.p1,GO:0043547
MSTRG.2706.2.p1,GO:0005524
MSTRG.2706.2.p1,GO:0000150
MSTRG.2706.2.p1,GO:1990426
MSTRG.2706.2.p1,GO:0003690
MSTRG.2706.2.p1,GO:0000724
MSTRG.2706.2.p1,GO:0140664
MSTRG.2706.2.p1,GO:0003697
MSTRG.271.1.p1,GO:0000786
MSTRG.271.1.p1,GO:0003677
MSTRG.271.1.p1,GO:0030527
MSTRG.271.1.p1,GO:0046982
MSTRG.2710.1.p1,GO:0004803
MSTRG.2710.1.p1,GO:0006313
MSTRG.2712.1.p1,GO:0003676
MSTRG.2712.1.p1,GO:0003724
MSTRG.2712.1.p1,GO:0005524
MSTRG.2712.1.p1,GO:0030490
MSTRG.2713.1.p1,GO:0090560
MSTRG.2713.1.p1,GO:0017183
MSTRG.2714.7.p1,GO:0006086
MSTRG.2714.7.p1,GO:0043231
MSTRG.2714.7.p1,GO:0004739
MSTRG.2716.1.p1,GO:0005515
MSTRG.2719.1.p1,GO:0003682
MSTRG.2719.1.p1,GO:0030154
MSTRG.272.1.p1,GO:0000786
MSTRG.272.1.p1,GO:0003677
MSTRG.272.1.p1,GO:0030527
MSTRG.272.1.p1,GO:0046982
MSTRG.2720.1.p1,GO:0005811
MSTRG.2720.1.p1,GO:0016298
MSTRG.2720.1.p1,GO:0019915
MSTRG.2723.6.p1,GO:0090090
MSTRG.2727.3.p1,GO:0016020
MSTRG.2727.3.p1,GO:0046873
MSTRG.2727.3.p1,GO:0030001
MSTRG.2727.3.p1,GO:0055085
MSTRG.2728.1.p1,GO:0016020
MSTRG.2728.1.p1,GO:0046873
MSTRG.2728.1.p1,GO:0030001
MSTRG.2728.1.p1,GO:0055085
MSTRG.273.1.p1,GO:0000786
MSTRG.273.1.p1,GO:0003677
MSTRG.273.1.p1,GO:0030527
MSTRG.273.1.p1,GO:0046982
MSTRG.2731.2.p1,GO:0043565
MSTRG.2732.1.p1,GO:0005096
MSTRG.2732.1.p1,GO:1902936
MSTRG.2732.1.p1,GO:0043547
MSTRG.2733.1.p1,GO:0016021
MSTRG.2734.6.p1,GO:0003677
MSTRG.2734.6.p1,GO:0006355
MSTRG.2742.1.p1,GO:0003676
MSTRG.2742.1.p1,GO:0004386
MSTRG.2742.1.p1,GO:0005524
MSTRG.2746.50.p1,GO:0005515
MSTRG.275.1.p1,GO:0008887
MSTRG.2752.1.p1,GO:0003924
MSTRG.2752.1.p1,GO:0005525
MSTRG.2753.2.p1,GO:0005524
MSTRG.2753.2.p1,GO:0006468
MSTRG.2753.2.p1,GO:0004674
MSTRG.2755.1.p1,GO:0005509
MSTRG.2755.1.p1,GO:0005515
MSTRG.2756.2.p1,GO:0005524
MSTRG.2756.2.p1,GO:0016459
MSTRG.2756.2.p1,GO:0005515
MSTRG.2756.2.p1,GO:0003774
MSTRG.2757.1.p1,GO:0005634
MSTRG.2757.1.p1,GO:0000978
MSTRG.2757.1.p1,GO:0001228
MSTRG.2757.1.p1,GO:0006357
MSTRG.2758.1.p1,GO:0005524
MSTRG.2758.1.p1,GO:0008568
MSTRG.2758.1.p1,GO:0016887
MSTRG.2759.1.p1,GO:0005096
MSTRG.2759.1.p1,GO:0005515
MSTRG.276.1.p1,GO:0005515
MSTRG.2760.1.p1,GO:0016973
MSTRG.2765.1.p1,GO:0003676
MSTRG.2765.1.p1,GO:0015074
MSTRG.2767.1.p1,GO:0030619
MSTRG.2768.1.p1,GO:0006813
MSTRG.2768.1.p1,GO:0005249
MSTRG.2768.1.p1,GO:0005515
MSTRG.2768.1.p1,GO:0055085
MSTRG.2768.1.p1,GO:0008076
MSTRG.2768.1.p1,GO:0051260
MSTRG.277.1.p1,GO:0004843
MSTRG.277.1.p1,GO:0005515
MSTRG.277.1.p1,GO:0016579
MSTRG.2773.1.p1,GO:0005515
MSTRG.2777.5.p1,GO:0004672
MSTRG.2777.5.p1,GO:0005524
MSTRG.2777.5.p1,GO:0006468
MSTRG.2778.1.p1,GO:0005515
MSTRG.2781.1.p1,GO:0005515
MSTRG.2781.1.p1,GO:0006364
MSTRG.2786.10.p1,GO:0030623
MSTRG.2786.10.p1,GO:0017070
MSTRG.2786.10.p1,GO:0140492
MSTRG.2786.10.p1,GO:0005515
MSTRG.2786.10.p1,GO:0005681
MSTRG.2786.10.p1,GO:0000398
MSTRG.2787.1.p1,GO:0004930
MSTRG.2787.1.p1,GO:0007186
MSTRG.2787.1.p1,GO:0016021
MSTRG.2787.1.p1,GO:0007166
MSTRG.2788.15.p1,GO:0004930
MSTRG.2788.15.p1,GO:0007186
MSTRG.2788.15.p1,GO:0016021
MSTRG.2788.15.p1,GO:0007166
MSTRG.2789.1.p1,GO:0004930
MSTRG.279.12.p1,GO:0003700
MSTRG.279.12.p1,GO:0043565
MSTRG.279.12.p1,GO:0006357
MSTRG.2790.2.p1,GO:0036424
MSTRG.2790.2.p1,GO:0006564
MSTRG.2791.1.p1,GO:0000151
MSTRG.2791.1.p1,GO:0034450
MSTRG.2791.1.p1,GO:0030433
MSTRG.2791.1.p1,GO:0016567
MSTRG.2792.1.p1,GO:0003777
MSTRG.2792.1.p1,GO:0005524
MSTRG.2792.1.p1,GO:0008017
MSTRG.2792.1.p1,GO:0007018
MSTRG.2793.2.p1,GO:0003777
MSTRG.2793.2.p1,GO:0005524
MSTRG.2793.2.p1,GO:0008017
MSTRG.2793.2.p1,GO:0007018
MSTRG.2794.1.p1,GO:0004722
MSTRG.2794.1.p1,GO:0006470
MSTRG.2795.7.p1,GO:0035556
MSTRG.2797.2.p1,GO:0005515
MSTRG.2797.2.p1,GO:0006915
MSTRG.2797.2.p1,GO:0035329
MSTRG.2797.2.p1,GO:0042127
MSTRG.2797.2.p1,GO:0060090
MSTRG.2799.1.p1,GO:0016021
MSTRG.2799.1.p1,GO:0006986
MSTRG.2800.1.p1,GO:0005975
MSTRG.2802.1.p1,GO:0005815
MSTRG.2802.1.p1,GO:0007020
MSTRG.2802.1.p1,GO:0000922
MSTRG.2802.1.p1,GO:0043015
MSTRG.2804.1.p1,GO:0005840
MSTRG.2804.1.p1,GO:0003735
MSTRG.2804.1.p1,GO:0006412
MSTRG.2807.1.p1,GO:0008380
MSTRG.2807.1.p1,GO:0003723
MSTRG.2808.1.p1,GO:0005789
MSTRG.2808.1.p1,GO:0016021
MSTRG.2808.1.p1,GO:0015031
MSTRG.2810.1.p1,GO:0005515
MSTRG.2812.1.p1,GO:0008146
MSTRG.2813.5.p1,GO:0005515
MSTRG.2814.3.p1,GO:0030027
MSTRG.2814.3.p1,GO:0005515
MSTRG.2814.3.p1,GO:0030335
MSTRG.2814.3.p1,GO:0051638
MSTRG.2814.3.p1,GO:1902745
MSTRG.2814.3.p1,GO:2000813
MSTRG.2815.2.p1,GO:0003824
MSTRG.2822.6.p1,GO:0033971
MSTRG.2822.6.p1,GO:0006144
MSTRG.2827.3.p1,GO:0003723
MSTRG.283.1.p1,GO:0000127
MSTRG.283.1.p1,GO:0003677
MSTRG.283.1.p1,GO:0006384
MSTRG.2831.1.p1,GO:0046540
MSTRG.2831.1.p1,GO:0000398
MSTRG.2832.2.p1,GO:0004601
MSTRG.2832.2.p1,GO:0020037
MSTRG.2832.2.p1,GO:0006979
MSTRG.2834.1.p1,GO:0005524
MSTRG.2834.1.p1,GO:0051082
MSTRG.2834.1.p1,GO:0140662
MSTRG.2834.1.p1,GO:0006457
MSTRG.2836.1.p1,GO:0016012
MSTRG.2836.1.p1,GO:0016021
MSTRG.2836.1.p1,GO:0007517
MSTRG.2837.1.p1,GO:0004252
MSTRG.2837.1.p1,GO:0006508
MSTRG.2838.1.p1,GO:0004252
MSTRG.2838.1.p1,GO:0006508
MSTRG.2839.2.p1,GO:0003950
MSTRG.2839.2.p1,GO:0005515
MSTRG.2839.2.p1,GO:0016055
MSTRG.2839.2.p1,GO:0032212
MSTRG.2839.2.p1,GO:0051225
MSTRG.284.1.p1,GO:0004803
MSTRG.284.1.p1,GO:0006313
MSTRG.2841.7.p1,GO:0006813
MSTRG.2841.7.p1,GO:0005249
MSTRG.2841.7.p1,GO:0055085
MSTRG.2841.7.p1,GO:0016020
MSTRG.2845.1.p1,GO:0005515
MSTRG.2845.1.p1,GO:0032784
MSTRG.2845.1.p1,GO:0006357
MSTRG.2846.1.p1,GO:0005524
MSTRG.2846.1.p1,GO:0004713
MSTRG.2846.1.p1,GO:0005515
MSTRG.2846.1.p1,GO:0006468
MSTRG.2851.1.p1,GO:0004672
MSTRG.2851.1.p1,GO:0005524
MSTRG.2851.1.p1,GO:0006468
MSTRG.2853.1.p1,GO:0005515
MSTRG.2854.8.p1,GO:0005874
MSTRG.2854.8.p1,GO:0005200
MSTRG.2854.8.p1,GO:0005525
MSTRG.2854.8.p1,GO:0007017
MSTRG.2856.1.p1,GO:0005741
MSTRG.2856.1.p1,GO:0035694
MSTRG.2857.11.p1,GO:0016021
MSTRG.2857.11.p1,GO:0004930
MSTRG.2857.11.p1,GO:0007186
MSTRG.2859.4.p1,GO:0005524
MSTRG.2859.4.p1,GO:0004825
MSTRG.2859.4.p1,GO:0006431
MSTRG.286.1.p1,GO:0006470
MSTRG.286.1.p1,GO:0017017
MSTRG.2860.1.p1,GO:0004252
MSTRG.2860.1.p1,GO:0005515
MSTRG.2860.1.p1,GO:0006508
MSTRG.2861.3.p1,GO:0007034
MSTRG.2862.2.p1,GO:0016514
MSTRG.2862.2.p1,GO:0005515
MSTRG.2862.2.p1,GO:0006338
MSTRG.2864.1.p1,GO:0005739
MSTRG.2864.1.p1,GO:0005515
MSTRG.2864.1.p1,GO:0019843
MSTRG.2864.1.p1,GO:0043024
MSTRG.2864.1.p1,GO:0032543
MSTRG.2868.2.p1,GO:0003677
MSTRG.2868.2.p1,GO:0003700
MSTRG.2868.2.p1,GO:0006355
MSTRG.2868.2.p1,GO:0007165
MSTRG.2869.1.p1,GO:0004430
MSTRG.287.2.p1,GO:0006915
MSTRG.2871.1.p1,GO:0070652
MSTRG.2871.1.p1,GO:0051225
MSTRG.2872.2.p1,GO:0005634
MSTRG.2872.2.p1,GO:0008270
MSTRG.2873.5.p1,GO:0022857
MSTRG.2873.5.p1,GO:0055085
MSTRG.2874.10.p1,GO:0005524
MSTRG.2874.10.p1,GO:0006468
MSTRG.2874.10.p1,GO:0004674
MSTRG.2875.1.p1,GO:0030628
MSTRG.2875.1.p1,GO:0000398
MSTRG.2876.2.p1,GO:0030628
MSTRG.2876.2.p1,GO:0000398
MSTRG.2877.2.p1,GO:0005524
MSTRG.2877.2.p1,GO:0046872
MSTRG.2877.2.p1,GO:0016021
MSTRG.2877.2.p1,GO:0043235
MSTRG.2877.2.p1,GO:0007178
MSTRG.2877.2.p1,GO:0006468
MSTRG.2877.2.p1,GO:0004675
MSTRG.288.4.p1,GO:0003676
MSTRG.288.4.p1,GO:0008270
MSTRG.2880.2.p1,GO:0007034
MSTRG.2881.1.p1,GO:0043565
MSTRG.2883.23.p1,GO:0005634
MSTRG.2883.23.p1,GO:0005515
MSTRG.2884.6.p1,GO:0005085
MSTRG.2884.6.p1,GO:0005515
MSTRG.2884.6.p1,GO:0005543
MSTRG.2884.6.p1,GO:0032012
MSTRG.2886.1.p1,GO:0140492
MSTRG.2886.1.p1,GO:0005515
MSTRG.2886.1.p1,GO:0061578
MSTRG.2886.1.p1,GO:0070536
MSTRG.2889.3.p1,GO:0034464
MSTRG.2889.3.p1,GO:0005515
MSTRG.2889.3.p1,GO:1905515
MSTRG.2890.1.p1,GO:0016021
MSTRG.2890.1.p1,GO:0007224
MSTRG.2891.2.p1,GO:0005515
MSTRG.2893.1.p1,GO:0003723
MSTRG.2894.1.p1,GO:0032039
MSTRG.2894.1.p1,GO:0016180
MSTRG.2895.1.p1,GO:0005524
MSTRG.2895.1.p1,GO:0140658
MSTRG.2897.1.p1,GO:0003723
MSTRG.2897.1.p1,GO:0008168
MSTRG.2897.1.p1,GO:0006364
MSTRG.2898.1.p1,GO:0005634
MSTRG.2898.1.p1,GO:0005524
MSTRG.2898.1.p1,GO:0003677
MSTRG.2898.1.p1,GO:0003678
MSTRG.2898.1.p1,GO:0016818
MSTRG.2898.1.p1,GO:0006289
MSTRG.2899.1.p1,GO:0043014
MSTRG.2899.1.p1,GO:0006457
MSTRG.2901.1.p1,GO:0003676
MSTRG.2901.1.p1,GO:0019722
MSTRG.2902.1.p1,GO:0031625
MSTRG.2902.1.p1,GO:0006511
MSTRG.2903.1.p1,GO:0061630
MSTRG.2903.1.p1,GO:0008270
MSTRG.2903.1.p1,GO:0071596
MSTRG.2904.1.p1,GO:0016514
MSTRG.2904.1.p1,GO:0006338
MSTRG.2906.1.p1,GO:0006915
MSTRG.2910.10.p1,GO:0016020
MSTRG.2910.10.p1,GO:0006897
MSTRG.2911.1.p1,GO:0005515
MSTRG.2912.1.p1,GO:0008446
MSTRG.2912.1.p1,GO:0019673
MSTRG.2913.1.p1,GO:0003700
MSTRG.2913.1.p1,GO:0043565
MSTRG.2913.1.p1,GO:0006355
MSTRG.2914.2.p1,GO:0004185
MSTRG.2914.2.p1,GO:0006508
MSTRG.2916.1.p1,GO:0004497
MSTRG.2916.1.p1,GO:0005506
MSTRG.2916.1.p1,GO:0016705
MSTRG.2916.1.p1,GO:0020037
MSTRG.2920.1.p1,GO:0140492
MSTRG.2920.1.p1,GO:0005515
MSTRG.2922.1.p1,GO:0031071
MSTRG.2922.1.p1,GO:0030170
MSTRG.2922.1.p1,GO:0044571
MSTRG.2925.2.p1,GO:0070063
MSTRG.2925.2.p1,GO:0003712
MSTRG.2926.1.p1,GO:0003677
MSTRG.2926.1.p1,GO:0006260
MSTRG.2927.1.p1,GO:0030891
MSTRG.2927.1.p1,GO:0070449
MSTRG.2927.1.p1,GO:0006368
MSTRG.2928.1.p1,GO:0000123
MSTRG.2929.1.p1,GO:0003700
MSTRG.2929.1.p1,GO:0043565
MSTRG.2929.1.p1,GO:0006355
MSTRG.2930.1.p1,GO:0003700
MSTRG.2930.1.p1,GO:0043565
MSTRG.2930.1.p1,GO:0006355
MSTRG.2931.1.p1,GO:0009190
MSTRG.2931.1.p1,GO:0035556
MSTRG.2934.1.p1,GO:0003676
MSTRG.2934.1.p1,GO:0006397
MSTRG.2935.6.p1,GO:0005085
MSTRG.2935.6.p1,GO:0007165
MSTRG.2936.1.p1,GO:0016567
MSTRG.2936.1.p1,GO:0035556
MSTRG.2936.1.p1,GO:0040008
MSTRG.2938.15.p1,GO:0043461
MSTRG.2939.1.p1,GO:0005509
MSTRG.294.1.p1,GO:0048038
MSTRG.294.1.p1,GO:0008137
MSTRG.294.1.p1,GO:0051539
MSTRG.2940.2.p1,GO:0005515
MSTRG.2941.1.p1,GO:0036396
MSTRG.2941.1.p1,GO:0046872
MSTRG.2941.1.p1,GO:0080009
MSTRG.2942.1.p1,GO:0003700
MSTRG.2942.1.p1,GO:0006355
MSTRG.2942.1.p1,GO:0006986
MSTRG.2943.1.p1,GO:0003723
MSTRG.2944.1.p1,GO:0005515
MSTRG.2944.1.p1,GO:0006511
MSTRG.2944.1.p1,GO:0007275
MSTRG.2945.4.p1,GO:0005634
MSTRG.2945.4.p1,GO:0003700
MSTRG.2945.4.p1,GO:0006915
MSTRG.2945.4.p1,GO:0000976
MSTRG.2945.4.p1,GO:0006355
MSTRG.2947.1.p1,GO:0051920
MSTRG.295.1.p1,GO:0005515
MSTRG.295.1.p1,GO:0007064
MSTRG.2950.2.p1,GO:0016020
MSTRG.2950.2.p1,GO:0015075
MSTRG.2950.2.p1,GO:0006811
MSTRG.2950.2.p1,GO:0055085
MSTRG.2955.1.p1,GO:0005737
MSTRG.2955.1.p1,GO:0006508
MSTRG.2955.1.p1,GO:0070006
MSTRG.2955.1.p1,GO:0030145
MSTRG.2956.1.p1,GO:0016020
MSTRG.2956.1.p1,GO:0022857
MSTRG.2956.1.p1,GO:0055085
MSTRG.2958.1.p1,GO:0016021
MSTRG.2958.1.p1,GO:0004930
MSTRG.2958.1.p1,GO:0007186
MSTRG.2960.1.p1,GO:0030833
MSTRG.2960.1.p1,GO:0005515
MSTRG.2960.1.p1,GO:0034314
MSTRG.2960.1.p1,GO:0005885
MSTRG.2962.1.p1,GO:0005515
MSTRG.2963.2.p1,GO:0003677
MSTRG.2963.2.p1,GO:0003899
MSTRG.2963.2.p1,GO:0006352
MSTRG.2964.1.p1,GO:0003723
MSTRG.2965.1.p1,GO:0004601
MSTRG.2965.1.p1,GO:0005515
MSTRG.2965.1.p1,GO:0020037
MSTRG.2965.1.p1,GO:0006979
MSTRG.2966.1.p1,GO:0004601
MSTRG.2966.1.p1,GO:0020037
MSTRG.2966.1.p1,GO:0006979
MSTRG.2967.1.p1,GO:0005096
MSTRG.2968.1.p1,GO:0004497
MSTRG.2968.1.p1,GO:0005506
MSTRG.2968.1.p1,GO:0016705
MSTRG.2968.1.p1,GO:0020037
MSTRG.2969.2.p1,GO:0035091
MSTRG.2969.2.p1,GO:0043130
MSTRG.297.13.p1,GO:0000122
MSTRG.2973.3.p1,GO:0005634
MSTRG.2973.3.p1,GO:0005515
MSTRG.2973.3.p1,GO:0043565
MSTRG.2973.3.p1,GO:0006355
MSTRG.2974.1.p1,GO:0005096
MSTRG.2974.1.p1,GO:0005515
MSTRG.2976.1.p1,GO:0016580
MSTRG.2976.1.p1,GO:0003714
MSTRG.2976.1.p1,GO:0006355
MSTRG.2978.11.p1,GO:0006508
MSTRG.2978.11.p1,GO:0004222
MSTRG.2979.1.p1,GO:0005515
MSTRG.2979.1.p1,GO:0016055
MSTRG.2979.1.p1,GO:0035556
MSTRG.2980.15.p1,GO:0043565
MSTRG.2982.1.p1,GO:0009055
MSTRG.2982.1.p1,GO:0006099
MSTRG.2982.1.p1,GO:0051536
MSTRG.2983.2.p1,GO:0005515
MSTRG.2984.1.p1,GO:0003729
MSTRG.2984.1.p1,GO:0000245
MSTRG.2986.1.p1,GO:0003676
MSTRG.2986.1.p1,GO:0008270
MSTRG.2988.2.p1,GO:0031213
MSTRG.2988.2.p1,GO:0005515
MSTRG.2988.2.p1,GO:0006355
MSTRG.299.1.p1,GO:0019005
MSTRG.299.1.p1,GO:0005515
MSTRG.299.1.p1,GO:0031146
MSTRG.2991.1.p1,GO:0032300
MSTRG.2991.1.p1,GO:0005524
MSTRG.2991.1.p1,GO:0016887
MSTRG.2991.1.p1,GO:0030983
MSTRG.2991.1.p1,GO:0140664
MSTRG.2991.1.p1,GO:0006298
MSTRG.2992.1.p1,GO:0005515
MSTRG.2993.4.p1,GO:0005515
MSTRG.2997.1.p1,GO:0016020
MSTRG.2997.1.p1,GO:0015276
MSTRG.2998.1.p1,GO:0005615
MSTRG.2998.1.p1,GO:0004867
MSTRG.2999.1.p1,GO:0004252
MSTRG.2999.1.p1,GO:0006508
MSTRG.3.1.p1,GO:0055085
MSTRG.3.1.p1,GO:0022857
MSTRG.3.1.p1,GO:0016021
MSTRG.30.2.p1,GO:0097111
MSTRG.30.2.p1,GO:0097352
MSTRG.30.2.p1,GO:0006888
MSTRG.30.2.p1,GO:0016020
MSTRG.30.2.p1,GO:0000149
MSTRG.3003.1.p1,GO:0005887
MSTRG.3005.1.p1,GO:0005840
MSTRG.3005.1.p1,GO:0003735
MSTRG.3005.1.p1,GO:0019843
MSTRG.3005.1.p1,GO:0006412
MSTRG.3006.1.p1,GO:0016020
MSTRG.3006.1.p1,GO:0005524
MSTRG.3006.1.p1,GO:0140359
MSTRG.3007.1.p1,GO:0016020
MSTRG.3007.1.p1,GO:0005524
MSTRG.3008.1.p1,GO:0016020
MSTRG.3008.1.p1,GO:0005524
MSTRG.3008.1.p1,GO:0140359
MSTRG.3013.1.p1,GO:0005515
MSTRG.3015.1.p1,GO:0008420
MSTRG.3016.1.p1,GO:0016971
MSTRG.3017.1.p1,GO:0032006
MSTRG.3018.1.p1,GO:0016616
MSTRG.3018.1.p1,GO:0051287
MSTRG.3019.2.p1,GO:0003723
MSTRG.302.1.p1,GO:0051879
MSTRG.3023.10.p1,GO:0005096
MSTRG.3023.10.p1,GO:0035556
MSTRG.3024.1.p1,GO:0005515
MSTRG.3026.21.p1,GO:0003677
MSTRG.3026.21.p1,GO:0005524
MSTRG.3026.21.p1,GO:0016787
MSTRG.3026.21.p1,GO:0043138
MSTRG.3026.21.p1,GO:0006281
MSTRG.303.2.p1,GO:0005852
MSTRG.3032.1.p1,GO:0080019
MSTRG.3034.3.p1,GO:0003824
MSTRG.3036.2.p1,GO:0003924
MSTRG.3036.2.p1,GO:0005525
MSTRG.3038.3.p1,GO:0005515
MSTRG.3038.3.p1,GO:0007165
MSTRG.3041.1.p1,GO:0003779
MSTRG.3041.1.p1,GO:0030041
MSTRG.3041.1.p1,GO:0031267
MSTRG.3042.3.p1,GO:0003924
MSTRG.3042.3.p1,GO:0005525
MSTRG.3043.1.p1,GO:0004672
MSTRG.3043.1.p1,GO:0005524
MSTRG.3043.1.p1,GO:0006468
MSTRG.3043.1.p1,GO:0007094
MSTRG.3044.1.p1,GO:0005524
MSTRG.3044.1.p1,GO:0016887
MSTRG.3045.1.p1,GO:0001784
MSTRG.3045.1.p1,GO:0004842
MSTRG.3045.1.p1,GO:0023051
MSTRG.3045.1.p1,GO:0005509
MSTRG.3045.1.p1,GO:0007166
MSTRG.3046.2.p1,GO:0004602
MSTRG.3046.2.p1,GO:0006979
MSTRG.3047.1.p1,GO:0006072
MSTRG.3047.1.p1,GO:0005975
MSTRG.3047.1.p1,GO:0004370
MSTRG.3049.1.p1,GO:0099122
MSTRG.3049.1.p1,GO:0016422
MSTRG.3051.1.p1,GO:0003723
MSTRG.3051.1.p1,GO:0004525
MSTRG.3051.1.p1,GO:0031054
MSTRG.3051.1.p1,GO:0006364
MSTRG.3052.1.p1,GO:0001522
MSTRG.3052.1.p1,GO:0003723
MSTRG.3052.1.p1,GO:0006396
MSTRG.3052.1.p1,GO:0009982
MSTRG.3053.1.p1,GO:0003924
MSTRG.3053.1.p1,GO:0005525
MSTRG.3054.3.p1,GO:0003700
MSTRG.3054.3.p1,GO:0043565
MSTRG.3054.3.p1,GO:0006357
MSTRG.3055.2.p1,GO:0071209
MSTRG.3056.1.p1,GO:0005509
MSTRG.3056.1.p1,GO:0005515
MSTRG.3061.1.p1,GO:0016020
MSTRG.3061.1.p1,GO:0004222
MSTRG.3061.1.p1,GO:0005515
MSTRG.3061.1.p1,GO:0006508
MSTRG.3062.10.p1,GO:0005634
MSTRG.3062.10.p1,GO:0008270
MSTRG.3062.10.p1,GO:0006355
MSTRG.3063.2.p1,GO:0007034
MSTRG.3065.8.p1,GO:0003723
MSTRG.3066.1.p1,GO:0016592
MSTRG.3066.1.p1,GO:0003712
MSTRG.3066.1.p1,GO:0006357
MSTRG.3067.2.p1,GO:0016021
MSTRG.3068.1.p1,GO:0003723
MSTRG.3069.1.p1,GO:0031262
MSTRG.3074.1.p1,GO:0005548
MSTRG.3074.1.p1,GO:0015914
MSTRG.3076.1.p1,GO:0004722
MSTRG.3077.1.p1,GO:0097539
MSTRG.3077.1.p1,GO:0060271
MSTRG.3077.1.p1,GO:0090162
MSTRG.3079.4.p1,GO:0006915
MSTRG.3082.12.p1,GO:0006508
MSTRG.3082.12.p1,GO:0004222
MSTRG.3084.1.p1,GO:0006338
MSTRG.3084.1.p1,GO:0031011
MSTRG.3085.3.p1,GO:0016020
MSTRG.3086.1.p1,GO:0016020
MSTRG.3088.1.p1,GO:0005634
MSTRG.3088.1.p1,GO:0006355
MSTRG.3092.1.p1,GO:0003723
MSTRG.3092.1.p1,GO:0000398
MSTRG.3096.1.p1,GO:0016020
